"Codart","Nomart","Pcosto","Pventa","Exiact","Pricon","Segcon","Difer","Status","Sustiti","Observa","Procesado"
SKT-148,Barra direccion c/cruceta. Todos sk,9.82,18.75,18.0,18.0,0.0,0.0,C,"6U1 419 972","",S
SKT-149,Base c/c aluminio fav-form,4.82,9.42,112.0,112.0,0.0,0.0,C,"115 202 420","",S
SKT-150,Base c/c riostra peq. felicia,6.24,9.99,0.0,0.0,0.0,0.0,N,"6U0 199 427 A",,N
SKT-151,Bendix favorit-forman,4.88,8.72,0.0,0.0,0.0,0.0,N,"115 904 030",,N
SKT-152,"Bocin brazo biela fav,for,fel",0.69,1.24,99.0,97.0,97.0,0.0,N,"113 018 010","",S
SKT-153,Buje tren posterior fabia-octavia-golf,5.85,10.01,0.0,10.0,10.0,0.0,N,"1J0 501 541 C","",S
SKT-154,Bocin plato c/abraz. metal. izq. felicia,3.82,6.84,0.0,0.0,0.0,0.0,N,"6U6 407 359 A",,N
SKT-155,Bocin plato c/abraz. metal. der. felicia,3.82,6.84,0.0,0.0,0.0,0.0,N,"6U6 407 360 A",,N
SKT-156,Bomba agua 6 canales  a/c sk. todos,15.28,30.12,154.0,154.0,0.0,0.0,C,"047 121 011 B","",S
SKT-157,"Cable acelerador fel, fav",1.66,3.01,0.0,0.0,0.0,0.0,N,"6U1 721 555 C",,N
SKT-158,Capot felicia (94-97),53.75,86.0,2.0,0.0,1.0,0.0,N,"6U0 823 031 A","",S
SKT-159,Capot favorit,48.75,78.0,0.0,0.0,0.0,0.0,N,"115 710 011",,N
SKT-160,"Carter motor fav,for,fel",14.24,25.63,43.0,43.0,0.0,0.0,C,"047 103 602 C","",S
SKT-161,Caucho contrapesa sk. todos,0.59,0.9500000000000001,0.0,0.0,0.0,0.0,N,"6U0 407 186",,N
SKT-162,Caucho cremallera gr. sk. todos,0.48,0.86,0.0,0.0,0.0,0.0,N,"115 590 801",,N
SKT-163,Caucho cremallera peq. sk. todos,0.62,1.0,0.0,0.0,0.0,0.0,N,"115 590 802",,N
SKT-164,Caucho tubo escape gr. favorit,0.57,0.91,0.0,0.0,0.0,0.0,N,"115 690 800",,N
SKT-165,Caucho tubo escape peq. felicia,0.54,0.86,78.0,0.0,40.0,0.0,N,"115 690 801","",S
SKT-166,Chapa capot comp. felicia,7.61,12.18,0.0,0.0,0.0,0.0,N,"6U0 823 503 A",,N
SKT-167,Chapa capot interior favorit,1.27,2.29,4.0,4.0,0.0,0.0,C,"115 714 001","",S
SKT-168,Chapa capot superior favorit,0.93,1.66,14.0,14.0,0.0,0.0,C,"115 716 020","",S
SKT-169,Bomba freno camioneta pick up 95,14.11,25.41,40.0,40.0,0.0,0.0,C,"116 595 013","",S
SKT-170,Cilindro rueda post. fel-pick-up 22. 2 mm  ,3.33,5.85,83.0,93.0,93.0,0.0,N,"6U0 611 053 A","",S
SKT-171,"Cilindro rueda post. 19. 05mm fel, pick up",2.92,5.85,94.0,104.0,104.0,0.0,N,"6U0 611 053 B","",S
SKT-172,Cinta volante fav-fel- pick-up,5.99,10.75,0.0,0.0,0.0,0.0,N,"032 105 275",,N
SKT-173,"Disco freno fav,for,fel",11.0,19.8,0.0,0.0,0.0,0.0,N,"6U0 615 301",,N
SKT-174,Disco embrague /todos sk,17.71,28.330000000000002,0.0,0.0,0.0,0.0,N,"047 141 034 A",,N
SKT-175,"Eje comp. dela. der. largo fav,for,fel",47.01,84.61,15.0,15.0,0.0,0.0,C,"6U0 407 272 F","",S
SKT-176,"Eje comp. dela. izq. corto fav,for,fel",44.9,80.75,14.0,14.0,0.0,0.0,C,"6U0 407 271 F","",S
SKT-177,Eje direccional der. largo sk. todos,10.68,17.080000000000002,0.0,0.0,0.0,0.0,N,"6U0 407 302",,N
SKT-178,Emblema con base fav-form,0.34,0.54,64.0,64.0,0.0,0.0,C,"115 792 202","",S
SKT-179,Empaque bomba agua sk. todos,0.22,0.35000000000000003,15.0,15.0,0.0,0.0,C,"047 121 228 A","",S
SKT-180,Empaque carburador sk. todos,0.28,0.45,1.0,1.0,0.0,0.0,C,"115 940 990","",S
SKT-181,Empaque culata lateral peq./todos sk,0.89,1.43,67.0,69.0,69.0,0.0,N,,"",S
SKT-182,Empaque culata peq. lateral sk. todos,0.85,1.36,0.0,0.0,0.0,0.0,N,"047 103 727",,N
SKT-183,Empaque tubo escape redontosk. todos,0.75,1.34,0.0,0.0,0.0,0.0,N,"6U0 253 137 A",,N
SKT-184,"Empaque tubo escape sup. fav,for,fel",0.48,0.96,51.0,51.0,0.0,0.0,C,"6U0 253 115 B","",S
SKT-185,"Filtro aire fabia 1.4/1.9,  polo",2.94,5.37,0.0,1.0,1.0,0.0,N,"6Y0 129 620","",S
SKT-186,"Filtro aire redondo fav,for,fel 97",1.78,3.57,0.0,0.0,0.0,0.0,N,"115 946 201",,N
SKT-187,"Filtro combustible 3 vias fav,for,fel",0.69,1.24,11.0,0.0,0.0,0.0,N,"115 940 153",,N
SKT-188,Guardafango favorit izq.,16.69,26.7,0.0,0.0,0.0,0.0,N,"115 710 110",,N
SKT-189,Guardafango favorit der.,16.69,26.7,0.0,0.0,0.0,0.0,N,"115 710 120",,N
SKT-190,Guardafango felicia der.,17.96,28.740000000000002,0.0,0.0,0.0,0.0,N,"6U0 821 022",,N
SKT-191,Guardafango felicia izq.,17.96,28.740000000000002,0.0,0.0,0.0,0.0,N,"6U0 821 021",,N
SKT-192,Guardapolvo cremallera fabia-polo,2.79,4.99,0.0,0.0,0.0,0.0,N,"6E0 419 831",,N
SKT-193,Guia guardafango felicia,0.94,1.5,0.0,0.0,0.0,0.0,N,"6U0 949 101 A",,N
SKT-194,"Jgo. empaques 1300 comp. fav,for,fel",10.58,19.03,110.0,110.0,0.0,0.0,C,"008 600 007 F","",S
SKT-195,Jgo. galletas freno sk. todos,9.84,15.74,0.0,0.0,0.0,0.0,N,"6U0 698 151",,N
SKT-196,Jgo. cable bujias felicia,3.88,6.93,0.0,0.0,0.0,0.0,N,"6U0 905 430 A",,N
SKT-197,Kit distribucion felicia 98,12.13,21.87,166.0,166.0,0.0,0.0,C,"6U0 198 026 A","",S
SKT-198,"Mango palanca cambio fav,for,fel",1.2,2.16,1.0,1.0,0.0,0.0,C,"6U0 711 141 C","",S
SKT-199,Manguera bomba agua sk. todos,1.49,2.16,0.0,0.0,0.0,0.0,N,"6U0 121 051 H",,N
SKT-200,"Manguera radiador inf. fav,for,fel",1.29,2.31,130.0,140.0,140.0,0.0,N,"6U0 121 038","",S
SKT-201,Mascarilla favorit,8.01,12.81,0.0,0.0,0.0,0.0,N,"115 710 412",,N
SKT-202,Mascarilla felicia,14.31,22.9,0.0,0.0,0.0,0.0,N,"6U0 853 651 A",,N
SKT-203,Plato embrague (mapa) sk. todos,23.32,37.31,0.0,0.0,0.0,0.0,N,"047 141 025 A",,N
SKT-204,Porta carbon motor arranque felicia,3.21,5.76,0.0,0.0,0.0,0.0,N,"047 911 115",,N
SKT-205,Radiador favorit,25.36,45.66,9.0,7.0,7.0,0.0,N,"115 610 502","",S
SKT-206,Reten cigue�al post. sk. todos,1.02,2.04,171.0,171.0,0.0,0.0,C,"047 103 085 A","",S
SKT-207,Selenoide carburador sk. todos,4.38,7.01,1.0,0.0,0.0,0.0,N,"115 940 155",,N
SKT-208,Sensor temperatura felicia 97,2.05,3.64,0.0,0.0,0.0,0.0,N,"357 919 501 A",,N
SKT-209,Servofreno fav-form,25.58,48.54,28.0,28.0,0.0,0.0,C,"115 595 016","",S
SKT-210,Tapa gasolina favorit,3.44,5.71,222.0,223.0,223.0,0.0,N,"115 691 501","",S
SKT-211,Tapon carter sk. todos,0.39,0.68,14.0,14.0,0.0,0.0,C,N90 820 901,"",S
SKT-212,"Tricetas fav,for,fel",2.52,5.04,161.0,161.0,0.0,0.0,C,"008 700 002","",S
SKT-213,Trompo retro felicia,4.23,7.63,78.0,77.0,77.0,0.0,N,"002 945 415","",S
SKT-214,Trompo stop fav.for.fel. pick-up,1.12,2.01,0.0,0.0,0.0,0.0,N,"6U0 945 515 A",,N
SKT-215,Tubo agua felicia,4.14,6.62,0.0,0.0,0.0,0.0,N,"6U0 121 050",,N
SKT-216,Zapata freno sk. todos,9.49,18.96,139.0,31.0,139.0,0.0,C,"6U0 698 525 A","",S
SKT-217,Punta eje fabia 1. 2/1. 4,17.16,30.9,0.0,0.0,0.0,0.0,N,"6Q0 498 099 D",,N
SKT-218,Punta eje interior 95-97 felicia,19.83,35.69,4.0,4.0,0.0,0.0,C,"6U0 407 331","",S
SKT-219,Bocin plato grande fabia,3.55,6.21,0.0,0.0,0.0,0.0,N,"6Q0 407 183 A",,N
SKT-220,Mesa suspensi�n fabia-polo,13.6,23.37,127.0,125.0,127.0,0.0,C,"6Q0 407 151 L","",S
SKT-221,Alternador 4 poleas 70 amp felicia,84.8,135.68,0.0,0.0,0.0,0.0,N,"047 903 015 J",,N
SKT-222,Alternador 1. 3 70 amp fav-form 1 canal,58.97,116.97,22.0,22.0,0.0,0.0,C,"047 903 015 K","",S
SKT-223,Emblema post. forman,0.86,1.3800000000000001,0.0,0.0,0.0,0.0,N,"115 792 203",,N
SKT-224,Amortiguador post. octavia,18.39,34.11,142.0,0.0,142.0,0.0,C,"1J0 513 025 BG","",S
SKT-225,Amortiguador post. fabia,17.26,34.11,173.0,175.0,175.0,0.0,N,"6Q0 513 025 R","",S
SKT-226,"Amortiguador dela. octavia, golf, bora",27.07,49.5,91.0,91.0,0.0,0.0,C,"1J0 413 031 S","",S
SKT-227,"Amortiguador dela. fabia,polo",24.07,45.93,34.0,34.0,0.0,0.0,C,"6Q0 413 031 BH","",S
SKT-228,Ruliman amortiguador fabia-octavia,1.44,2.58,0.0,0.0,0.0,0.0,N,"1J0 412 249",,N
SKT-229,Deposito liquido freno felicia original,14.62,22.23,1.0,1.0,0.0,0.0,C,"6U0 611 301","",S
SKT-230,Tope amortiguador post. sk. todos,2.49,3.99,0.0,0.0,0.0,0.0,N,"6U0 512 131 C",,N
SKT-231,Vidrio espejo retrov. der. forman/manual,1.6,2.56,0.0,0.0,0.0,0.0,N,"115 792 050",,N
SKT-232,Vidrio espejo retrov. izq. felicia/manual,3.92,6.2700000000000005,0.0,0.0,0.0,0.0,N,"6U1 857 521",,N
SKT-233,Vidrio espejo retrov. der. felicia manual,3.92,6.2700000000000005,0.0,0.0,0.0,0.0,N,"6U1 857 522",,N
SKT-234,Tiras baul fav-fel,0.37,0.59,0.0,0.0,0.0,0.0,N,"6U0 867 749",,N
SKT-235,Filtro gasolina fabia sin v�lvula,5.28,9.5,0.0,0.0,0.0,0.0,N,"6Q0 201 511",,N
SKT-236,Boya tanque gasolina completa fabia,57.42,92.7,1.0,1.0,0.0,0.0,C,"6Q0 919 051 F","",S
SKT-237,Mecanismo subir vidrio dela. izq. fav-form,18.0,28.8,0.0,0.0,0.0,0.0,N,"115 989 012",,N
SKT-238,Mecanismo subir vidrio dela. der. fav-form,18.0,28.8,0.0,0.0,0.0,0.0,N,"115-989-002",,N
SKT-239,Empaque tapa distribuidor fav-fel,0.28,0.45,0.0,0.0,0.0,0.0,N,"047 103 161",,N
SKT-240,Empaque cabezote octavia 1. 6 passat golf,14.19,22.71,0.0,0.0,0.0,0.0,N,"06B 103 383 AE",,N
SKT-241,Guardafango izq. fabia,104.52,110.0,0.0,0.0,0.0,0.0,N,"6Y0 821 101",,N
SKT-242,Guardafango der. fabia,104.52,110.0,0.0,0.0,0.0,0.0,N,"6Y0 821 102 A",,N
SKT-243,Set plato disco embrague octavia 1. 6,133.56,190.0,0.0,0.0,0.0,0.0,N,"06A 141 031 J",,N
SKT-244,"Disco embrague fabia 1.4, 16 val. fox 1.6",14.17,25.62,144.0,144.0,0.0,0.0,C,"036 141 032 P","",S
SKT-245,Bocin pedal acelerador felicia,2.42,4.35,1.0,0.0,0.0,0.0,N,"6U0 721 817",,N
SKT-246,Palanca luces fav-form,4.56,8.2,0.0,0.0,0.0,0.0,N,"115 939 107",,N
SKT-247,Palanca limpia parabrisas fav-form,4.5,8.1,0.0,0.0,0.0,0.0,N,"115 939 108",,N
SKT-248,Disco freno fabia oct. golf (4) polo 256x22,13.37,25.98,0.0,0.0,0.0,0.0,N,"1J0 615 301 D",,N
SKT-249,Jgo. galletas freno post. fav-octavia,9.54,15.26,0.0,0.0,0.0,0.0,N,"1J0 698 451 J",,N
SKT-250,Jgo. galletas freno dela. fab-oct,15.16,24.92,1.0,0.0,0.0,0.0,N,"1J0 698 151",,N
SKT-251,Avance distribuidor sk. todos,18.17,29.07,17.0,0.0,17.0,0.0,C,"115 911 100","",S
SKT-252,Ruliman templador fabia 1. 6- octavia,21.88,35.0,0.0,0.0,0.0,0.0,N,"06A 109 479 A/C",,N
SKT-253,Banda dist. octavia 2. 0 138stp 8m 230 h,4.53,8.15,6.0,7.0,7.0,0.0,N,"06A 109 119 C","",S
SKT-254,Banda dist. octavia 1. 8 150 dntes,16.64,26.62,0.0,0.0,0.0,0.0,N,"06B 109 119 A",,N
SKT-255,Banda dist. fabia 1. 4 130 stp8m 200h,3.24,5.84,0.0,0.0,0.0,0.0,N,"036 109 119 Q",,N
SKT-256,Banda dist. fabia 149 stp8m 254h,6.19,41.6,1.0,1.0,0.0,0.0,C,"036 109 119 P","",S
SKT-257,"Toma entrada aceite octavia, polo, golf, bora",2.4,4.65,50.0,50.0,0.0,0.0,C,"06A 103 179","",S
SKT-258,Kit distribucion fabia 1.4 /8val.,12.78,30.65,0.0,0.0,0.0,0.0,N,"047 198 026",,N
SKT-259,Cable freno mano chico fav-form,1.84,3.32,0.0,0.0,0.0,0.0,N,"115 332 750",,N
SKT-260,Bobina encendido octavia 1.6 golf 4/2000,31.38,56.49,1.0,0.0,0.0,0.0,N,"032 905 106 B",,N
SKT-261,Trompo electroventilador fabia-octavia,3.68,6.59,0.0,0.0,0.0,0.0,N,"1J0 959 481 A",,N
SKT-262,Faro completo izq. felicia 98,29.68,47.49,0.0,0.0,0.0,0.0,N,"6U1 941 018 C",,N
SKT-263,Faro completo der. felicia 98,29.68,47.49,0.0,0.0,0.0,0.0,N,"6U1 941 017 C",,N
SKT-264,Vidrio faro dela. izq. felicia 99,7.7,11.09,0.0,0.0,0.0,0.0,N,"6U1 941 115 A",,N
SKT-265,Vidrio faro dela. der. felicia 99,7.7,11.09,2.0,0.0,0.0,0.0,N,"6U1 941 116 A",,N
SKT-266,Vidrio faro izq. octavia,26.71,30.0,23.0,23.0,0.0,0.0,C,"1U1 941 115","",S
SKT-267,Vidrio faro der. octavia,26.71,30.0,14.0,15.0,15.0,0.0,N,"1U1 941 116","",S
SKT-268,Manguera freno fav-form,3.44,5.5,0.0,0.0,0.0,0.0,N,"6U0 611 701",,N
SKT-269,Ruliman templador banda alternador fabia,5.19,9.34,0.0,0.0,0.0,0.0,N,"06A 903 315 B",,N
SKT-270,Soporte espiral dela. sk. todos,1.9,3.04,0.0,0.0,0.0,0.0,N,"6U0 412 113",,N
SKT-271,Tapa deposito liquido freno felicia orig.,7.59,10.4,16.0,16.0,0.0,0.0,C,"6U0 611 349","",S
SKT-272,Manija ext. abre pta. izq. favorit-forman,4.31,6.890000000000001,0.0,0.0,0.0,0.0,N,"115 988 105",,N
SKT-273,Manija ext. abre pta. der. favorit-forman,4.31,6.890000000000001,0.0,0.0,0.0,0.0,N,"115 988 104",,N
SKT-274,Chapa pta. dela. der. felicia,16.88,20.52,21.0,21.0,0.0,0.0,C,"6U0 837 014","",S
SKT-275,Avance carburador gr. sk. todos orig.,14.06,20.25,0.0,0.0,0.0,0.0,N,"115 940 250",,N
SKT-276,"Aguja aire carburador fav,for,fel",0.58,1.04,8.0,3.0,3.0,0.0,N,"115 940 611","",S
SKT-277,"Aguja carburador fav,for,fel",1.4,2.51,104.0,101.0,101.0,0.0,N,"115 940 451","",S
SKT-278,"Economizador gasolina fav,for,fel",3.96,7.13,0.0,0.0,0.0,0.0,N,"115 940 442",,N
SKT-279,Avance carburador peq. sk. todos,4.3,6.88,0.0,0.0,0.0,0.0,N,"115 940 421",,N
SKT-280,Cable velocimetro fav-form,1.78,3.19,0.0,0.0,0.0,0.0,N,"115 980 090",,N
SKT-281,"Base c/c octavia golf bora, A3",20.81,29.97,0.0,0.0,0.0,0.0,N,"1J0 199 262 BF",,N
SKT-282,Capot fabia,248.75,322.38,2.0,2.0,0.0,0.0,C,"6Y0 823 031","",S
SKT-283,Mascarilla octavia,32.99,44.87,0.0,0.0,0.0,0.0,N,"1U0 853 661",,N
SKT-284,"Manzana rda. post. octavia, golf 4",23.06,45.12,51.0,51.0,0.0,0.0,C,"1J0 598 477","",S
SKT-285,"Ruliman rueda dela. octavia, golf 4",10.46,18.82,0.0,0.0,0.0,0.0,N,"1J0 498 625",,N
SKT-286,"Manzana rda. post. fabia, polo",23.57,43.26,269.0,269.0,0.0,0.0,C,"6Q0 598 611","",S
SKT-287,Manzana rda. dela. fabia,24.92,43.15,402.0,401.0,401.0,0.0,N,"6Q0 407 621 AJ","",S
SKT-288,Porta ruliman embrague sk. todos,1.9,3.4,76.0,76.0,0.0,0.0,C,"002 141 181 G","",S
SKT-289,Radiador fabia 05/07 1.2-1.4W 630x413mm,69.14,122.28,0.0,0.0,0.0,0.0,N,"6Q0 121 253 L",,N
SKT-290,Radiador felicia 1.3,20.33,40.26,86.0,84.0,84.0,0.0,N,"6U0 121 251","",S
SKT-291,Articulacion octavia,7.56,13.61,0.0,0.0,0.0,0.0,N,"150 822 807 B",,N
SKT-292,"Rotula izq. fabia, polo",3.87,6.97,0.0,0.0,0.0,0.0,N,"6Q0 407 365 M",,N
SKT-293,"Rotula der. fabia, polo",3.48,6.26,0.0,0.0,0.0,0.0,N,"6Q0 407 366 M",,N
SKT-294,Bocin plato cilindrico octavia,0.94,1.69,0.0,0.0,0.0,0.0,N,"357 407 182",,N
SKT-295,Bocin plato redondo octavia,2.1,3.78,10.0,12.0,12.0,0.0,N,"1J0 407 181","",S
SKT-296,Cabezote armado felicia,148.2,266.76,0.0,0.0,0.0,0.0,N,"047 103 063 H",,N
SKT-297,Direccion izq. octavia modelo 2001/2005,9.54,15.26,0.0,0.0,0.0,0.0,N,"1U0 953 155 C",,N
SKT-298,Direccion der. octavia modelo 2001/2005,9.54,15.26,0.0,0.0,0.0,0.0,N,"1U0 953 156 C",,N
SKT-299,Vidrio faro spoiler izq. felicia 94-98,2.02,3.23,0.0,0.0,0.0,0.0,N,"6U0 941 701 C",,N
SKT-300,Vidrio faro spoiler der. felicia 94-98,1.64,2.9,109.0,0.0,105.0,0.0,N,"6U0 941 702 C","",S
SKT-301,Faro spoiler redondo izq. fabia,13.78,22.05,0.0,0.0,0.0,0.0,N,"7E0 941 699",,N
SKT-302,Faro spolier redondo der. fabia,13.78,22.05,0.0,0.0,0.0,0.0,N,"7E0 941 700",,N
SKT-303,Faro spoiler cuadrado izq. felicia 94-98,7.14,11.42,0.0,0.0,0.0,0.0,N,"6U0 941 701",,N
SKT-304,Faro spoiler cuadrado der. felicia 94-98,7.14,11.42,0.0,125.0,0.0,0.0,N,"6U0 941 702","",S
SKT-305,Faro spoiler redondo izq. felicia 98-02,12.72,18.32,0.0,0.0,0.0,0.0,N,"6H0 941 699 A",,N
SKT-306,Faro spoiler redonfo der. felicia 98-02,12.72,18.32,1.0,1.0,0.0,0.0,C,"6H0 941 700 A","",S
SKT-307,Mica post. izq. pick -up 95,7.79,12.46,0.0,0.0,0.0,0.0,N,"116 924 261",,N
SKT-308,Mica post. der. pick-up 95,7.79,12.46,0.0,0.0,0.0,0.0,N,"116 924 260",,N
SKT-309,Mica post. izq. favorit,7.4,11.84,0.0,0.0,0.0,0.0,N,"115 924 003",,N
SKT-310,Mica post. der. favorit,7.4,11.84,0.0,0.0,0.0,0.0,N,"115 924 002",,N
SKT-311,Faro post. izq. felicia,17.66,31.77,4.0,4.0,0.0,0.0,C,"098 788 189 A","",S
SKT-312,Faro post. der. felicia,17.93,31.77,14.0,14.0,0.0,0.0,C,"098 788 190 A","",S
SKT-313,Base c/cambios cuadrada felicia,2.71,4.89,0.0,0.0,0.0,0.0,N,"6U0 199 331",,N
SKT-314,Guardachoque dela. completo fabia 01-04,77.34,139.2,0.0,0.0,0.0,0.0,N,"6Y0 807 221 C",,N
SKT-315,Termostato fabia/polo,2.66,4.77,0.0,0.0,0.0,0.0,N,"032 121 110 B",,N
SKT-316,Ruliman templador fabia 1. 9 diesel orig.,45.37,65.34,1.0,1.0,0.0,0.0,C,"036 103 243 AB","",S
SKT-317,Banda alternador octavia golf 1.8,9.0,14.4,0.0,0.0,0.0,0.0,N,"06A 145 933 D",,N
SKT-318,Banda a/c fabia 1. 4,5.38,9.69,69.0,69.0,0.0,0.0,C,"047 903 137 AB","",S
SKT-319,Barra estabilizadora fabia,4.05,7.28,176.0,176.0,0.0,0.0,C,"6Q0 411 315 N","",S
SKT-320,Caucho barra estabilizadora octavia,0.51,0.92,20.0,20.0,0.0,0.0,C,"1J0 411 314 R","",S
SKT-321,Horquilla caja 1 y 2 sk. todos,25.65,38.99,0.0,0.0,0.0,0.0,N,"002 311 550",,N
SKT-322,Horquilla caja 3 y 4 sk. todos/002 311 559,25.92,39.4,4.0,3.0,3.0,0.0,N,"115 220 130","",S
SKT-323,Horquilla caja 5 sk. todos,30.53,46.41,7.0,8.0,8.0,0.0,N,"002 311 565 A","",S
SKT-324,Selector cambios felicia,5.31,9.71,70.0,70.0,0.0,0.0,C,"893 711 615 A","",S
SKT-325,Selector cambios c/barra felicia,16.03,25.650000000000002,1.0,1.0,0.0,0.0,C,"007 506 547","",S
SKT-326,Capucho de cuero palanca cambio favorit,2.16,3.46,0.0,0.0,0.0,0.0,N,"115 739 820",,N
SKT-327,Servofreno felicia,30.22,54.4,0.0,0.0,0.0,0.0,N,"6U0 612 107",,N
SKT-328,Filtro aceite octavia 1. 8 /2. 0 golf todos gol,5.81,9.3,2.0,2.0,0.0,0.0,C,"06A 115 561 B","",S
SKT-329,Filtro aceite fabia 1. 9 diesel,3.48,6.26,0.0,1.0,1.0,0.0,N,"071 115 562 A","",S
SKT-330,Filtro aceite fabia 1. 2 polo,1.92,3.84,28.0,28.0,0.0,0.0,C,"03D 198 819 A","",S
SKT-331,Filtro aceite tuerca en base fel-1. 6 fabia ,1.98,3.55,174.0,174.0,0.0,0.0,C,"030 115 561 AB","",S
SKT-332,"Filtro combustible octavia 1. 9 diesel,golf, passa",4.84,8.72,0.0,0.0,0.0,0.0,N,"1J0 127 401 A",,N
SKT-333,"Elevador valvulas fav,for,fel",1.12,2.21,0.0,0.0,0.0,0.0,N,"047 109 311",,N
SKT-334,Arbol levas sk.,39.88,63.81,0.0,0.0,0.0,0.0,N,"047 109 101 R",,N
SKT-335,"Fibra bomba gasolina fav,for,fel",0.48,0.87,4.0,4.0,0.0,0.0,C,"047 127 215 A","",S
SKT-336,Kit base caburador sk. todos,7.98,12.77,0.0,0.0,0.0,0.0,N,"005 124 237",,N
SKT-337,Bendix felicia,11.07,22.14,56.0,58.0,58.0,0.0,N,"047 911 335","",S
SKT-338,Bomba agua felicia 1. 6 golf polo caddy ,16.54,32.94,11.0,13.0,13.0,0.0,N,"030 121 008 D","",S
SKT-339,"Bomba gasolina electr. felicia 1.6,bora,golf,fabia",19.76,33.68,27.0,0.0,25.0,0.0,N,"6U0 919 051 FM","",S
SKT-34,Palanca luces felicia,9.64,15.43,0.0,0.0,0.0,0.0,N,,,N
SKT-340,"Brazo biela fav,for,fel",15.51,27.92,0.0,0.0,0.0,0.0,N,"047 105 401 A",,N
SKT-341,"Canastilla caja direccion fav,for,fel",2.44,4.4,43.0,43.0,0.0,0.0,C,"002 311 132 A","",S
SKT-342,Sernidera bomba aceite sk. todos,7.46,13.41,8.0,8.0,0.0,0.0,C,"047 115 169 B","",S
SKT-343,Cigue�al 1. 3 sk. todos,74.96,131.98,1.0,0.0,0.0,0.0,N,"047 198 317 B",,N
SKT-344,Deposito liquido freno favorit,6.69,10.7,0.0,0.0,0.0,0.0,N,"115 595 481",,N
SKT-345,Coronilla del alternador felicia,11.6,18.56,0.0,0.0,0.0,0.0,N,"004 003 215 B",,N
SKT-346,Electroventilador fabia 1. 4 8 val ,28.12,49.95,0.0,0.0,0.0,0.0,N,"6X0 959 455 F",,N
SKT-347,Electrov. fabia 1. 4/16 val/polo sedan 1.6/masa de,30.58,55.05,82.0,76.0,76.0,0.0,N,"6X0 959 455 C","",S
SKT-348,Disco embrague fabia 1.2,12.12,24.24,75.0,77.0,77.0,0.0,N,"03D 141 031 A","",S
SKT-349,Faro dela. volkswagen polo izq.golf 4 02/05,47.66,85.77,9.0,9.0,0.0,0.0,C,"6Q1 941 007 AF","",S
SKT-350,Faro dela. volkswagen polo der. golf 4 02-05,47.66,85.77,9.0,9.0,0.0,0.0,C,"6Q1 941 008 AF","",S
SKT-351,Puente suspensi�n favorit,63.8,114.84,14.0,14.0,0.0,0.0,C,"115 410 052","",S
SKT-352,Aro rueda felicia,24.02,36.52,0.0,0.0,0.0,0.0,N,"6U0 601 027 A",,N
SKT-353,Faro dela. izq. fabia 00-04,58.78,105.82,18.0,17.0,17.0,0.0,N,"6Y1 941 015 HM","",S
SKT-354,Faro dela. der. fabia 00-04,58.78,105.82,16.0,15.0,15.0,0.0,N,"6Y1 941 016 HM","",S
SKT-355,Flautas balancines sk.,1.8,2.88,1.0,1.0,0.0,0.0,C,"047 109 317 D","",S
SKT-356,"Jgo. seguro mordaza, todos sk",1.9,3.43,0.0,0.0,0.0,0.0,N,"6U0 698 470",,N
SKT-357,Guardapolvo depurador gases 1. 6 sk.,7.22,11.56,12.0,14.0,14.0,0.0,N,"6U0 129 627 B","",S
SKT-358,Faro post. izq. felicia camioneta 98,14.06,25.29,17.0,17.0,0.0,0.0,C,"6U1 945 111","",S
SKT-359,Faro post. felicia der. camioneta 98,14.06,25.29,17.0,17.0,0.0,0.0,C,"6U1 945 112","",S
SKT-360,Electroventilador fav- felicia a/c 1. 3 (4asp),15.16,27.27,0.0,0.0,0.0,0.0,N,"007 040 264",,N
SKT-361,Electroventilador felicia a/c 1. 3 1. 6 (6asp),20.98,37.78,9.0,0.0,0.0,0.0,N,"165 959 455 S",,N
SKT-362,Palanca limpia parabrisas felicia,10.2,16.32,2.0,2.0,0.0,0.0,C,"6U0 953 513","",S
SKT-363,"Pi�on velocimetro fav, fel",2.78,4.99,0.0,0.0,0.0,0.0,N,"002 409 191",,N
SKT-364,Pitos sk. todos,4.44,7.11,0.0,0.0,0.0,0.0,N,"6U0 951 101 B",,N
SKT-365,Punta eje post. felicia,4.2,7.55,0.0,0.0,0.0,0.0,N,"6U0 501 117 A",,N
SKT-366,Radiador felicia 1. 6,27.82,49.93,0.0,0.0,0.0,0.0,N,"6U0 121 253",,N
SKT-367,"Ruliman embrague fabia 1.4,polo,golf 3",8.44,14.66,0.0,0.0,0.0,0.0,N,"002 141 170",,N
SKT-368,Ruliman lateral caja sk. todos,4.64,7.42,0.0,0.0,0.0,0.0,N,"002 519 185 A",,N
SKT-369,Soporte amortiguador dela. sk. todos,0.58,1.04,23.0,23.0,0.0,0.0,C,"6U0 412 351 C","",S
SKT-370,Soporte base caja transmision sk.,3.7,6.68,1.0,0.0,0.0,0.0,N,"6U0 199 851 S",,N
SKT-371,Volante conducir favorit forman,17.51,28.39,0.0,0.0,0.0,0.0,N,"115 590 011",,N
SKT-372,Tapa c/c felicia polo 1.4,21.33,30.72,0.0,0.0,0.0,0.0,N,"002 301 211 D",,N
SKT-373,Tapa c/c felicia 1. 6,21.33,30.72,0.0,0.0,0.0,0.0,N,"002 301 211 F",,N
SKT-374,Tapa cubo fabia,5.25,10.75,0.0,0.0,0.0,0.0,N,"6Y0 601 147 C",,N
